DATASET;PREPROCESS;CLASSIFIER_NAME;IDX_EXTERNAL;FEATURES_NUMBER;PARAMS;METRICS_DICT
CC;PCA;LR;33;9;{'C': 1.0};{'BAL_ACC': 0.5346790890269151, 'AUC_SCORE': 0.5595238095238095, 'PRECISION': 0.34328358208955223, 'RECALL': 0.5476190476190477, 'MCC': 0.06434894520877868, 'Confusion': array([[48, 44], [19, 23]], dtype=int64)}
CC;PCA;LR;34;6;{'C': 1.0};{'BAL_ACC': 0.6495859213250518, 'AUC_SCORE': 0.6519151138716356, 'PRECISION': 0.4461538461538462, 'RECALL': 0.6904761904761905, 'MCC': 0.27768860036824494, 'Confusion': array([[56, 36], [13, 29]], dtype=int64)}
CC;PCA;LR;35;4;{'C': 10.0};{'BAL_ACC': 0.5714285714285714, 'AUC_SCORE': 0.5949792960662525, 'PRECISION': 0.3698630136986301, 'RECALL': 0.6428571428571429, 'MCC': 0.1330742941552188, 'Confusion': array([[46, 46], [15, 27]], dtype=int64)}
CC;PCA;LR;36;4;{'C': 0.1};{'BAL_ACC': 0.5822981366459627, 'AUC_SCORE': 0.6288819875776398, 'PRECISION': 0.38028169014084506, 'RECALL': 0.6428571428571429, 'MCC': 0.1529815679070782, 'Confusion': array([[48, 44], [15, 27]], dtype=int64)}
CC;PCA;LR;37;4;{'C': 10.0};{'BAL_ACC': 0.6138716356107661, 'AUC_SCORE': 0.6410455486542442, 'PRECISION': 0.41935483870967744, 'RECALL': 0.6190476190476191, 'MCC': 0.21188588188766322, 'Confusion': array([[56, 36], [16, 26]], dtype=int64)}
CC;PCA;LR;38;9;{'C': 0.1};{'BAL_ACC': 0.5150103519668737, 'AUC_SCORE': 0.5854037267080746, 'PRECISION': 0.3246753246753247, 'RECALL': 0.5952380952380952, 'MCC': 0.028168040723223323, 'Confusion': array([[40, 52], [17, 25]], dtype=int64)}
CC;PCA;LR;39;5;{'C': 0.1};{'BAL_ACC': 0.5584886128364389, 'AUC_SCORE': 0.6545031055900621, 'PRECISION': 0.36231884057971014, 'RECALL': 0.5952380952380952, 'MCC': 0.10857720360419267, 'Confusion': array([[48, 44], [17, 25]], dtype=int64)}
CC;PCA;LR;40;30;{'C': 100.0};{'BAL_ACC': 0.5509834368530021, 'AUC_SCORE': 0.540631469979296, 'PRECISION': 0.359375, 'RECALL': 0.5476190476190477, 'MCC': 0.09469753098701661, 'Confusion': array([[51, 41], [19, 23]], dtype=int64)}
CC;PCA;LR;41;5;{'C': 1.0};{'BAL_ACC': 0.5152691511387164, 'AUC_SCORE': 0.5571946169772257, 'PRECISION': 0.32786885245901637, 'RECALL': 0.47619047619047616, 'MCC': 0.02844704114187648, 'Confusion': array([[51, 41], [22, 20]], dtype=int64)}
CC;PCA;LR;42;6;{'C': 100.0};{'BAL_ACC': 0.6138716356107661, 'AUC_SCORE': 0.6195652173913043, 'PRECISION': 0.41935483870967744, 'RECALL': 0.6190476190476191, 'MCC': 0.21188588188766322, 'Confusion': array([[56, 36], [16, 26]], dtype=int64)}
CC;PCA;LR;43;4;{'C': 0.1};{'BAL_ACC': 0.5499482401656315, 'AUC_SCORE': 0.5471014492753623, 'PRECISION': 0.36065573770491804, 'RECALL': 0.5238095238095238, 'MCC': 0.09305557526071458, 'Confusion': array([[53, 39], [20, 22]], dtype=int64)}
CC;PCA;LR;44;20;{'C': 100.0};{'BAL_ACC': 0.6159420289855072, 'AUC_SCORE': 0.6061076604554866, 'PRECISION': 0.4117647058823529, 'RECALL': 0.6666666666666666, 'MCC': 0.21516073870677302, 'Confusion': array([[52, 40], [14, 28]], dtype=int64)}
CC;PCA;LR;45;9;{'C': 0.1};{'BAL_ACC': 0.605072463768116, 'AUC_SCORE': 0.6770186335403726, 'PRECISION': 0.4, 'RECALL': 0.6666666666666666, 'MCC': 0.195163439496085, 'Confusion': array([[50, 42], [14, 28]], dtype=int64)}
CC;PCA;LR;46;5;{'C': 0.1};{'BAL_ACC': 0.5758281573498965, 'AUC_SCORE': 0.6032608695652174, 'PRECISION': 0.37681159420289856, 'RECALL': 0.6190476190476191, 'MCC': 0.1407660206018958, 'Confusion': array([[49, 43], [16, 26]], dtype=int64)}
CC;PCA;LR;47;20;{'C': 10.0};{'BAL_ACC': 0.5781573498964804, 'AUC_SCORE': 0.5491718426501035, 'PRECISION': 0.3898305084745763, 'RECALL': 0.5476190476190477, 'MCC': 0.1460702397984975, 'Confusion': array([[56, 36], [19, 23]], dtype=int64)}
CC;PCA;LR;48;4;{'C': 0.1};{'BAL_ACC': 0.5768633540372672, 'AUC_SCORE': 0.625, 'PRECISION': 0.375, 'RECALL': 0.6428571428571429, 'MCC': 0.14302297027417268, 'Confusion': array([[47, 45], [15, 27]], dtype=int64)}
CC;PCA;LR;49;75;{'C': 100.0};{'BAL_ACC': 0.49042443064182195, 'AUC_SCORE': 0.4671325051759834, 'PRECISION': 0.30357142857142855, 'RECALL': 0.40476190476190477, 'MCC': -0.018012410919078948, 'Confusion': array([[53, 39], [25, 17]], dtype=int64)}
CC;PCA;LR;50;4;{'C': 0.1};{'BAL_ACC': 0.6149068322981367, 'AUC_SCORE': 0.6037784679089027, 'PRECISION': 0.4153846153846154, 'RECALL': 0.6428571428571429, 'MCC': 0.21331096637283867, 'Confusion': array([[54, 38], [15, 27]], dtype=int64)}
CC;PCA;LR;51;4;{'C': 0.1};{'BAL_ACC': 0.5683229813664596, 'AUC_SCORE': 0.5463250517598344, 'PRECISION': 0.375, 'RECALL': 0.5714285714285714, 'MCC': 0.126904305485139, 'Confusion': array([[52, 40], [18, 24]], dtype=int64)}
CC;PCA;LR;52;4;{'C': 0.1};{'BAL_ACC': 0.6451863354037267, 'AUC_SCORE': 0.6555383022774327, 'PRECISION': 0.43478260869565216, 'RECALL': 0.7142857142857143, 'MCC': 0.26952128859270835, 'Confusion': array([[53, 39], [12, 30]], dtype=int64)}
